Unif Exp CLorentz
0.414792 1.03707 1.37106
0.427125 0.494331 0.420103
0.408362 0.727703 -1.23447
0.439388 0.919658 -0.865428
0.43828 0.874231 1.55912
0.719168 0.822081 1.00111
0.522149 0.929145 0.91628
0.479968 0.45537 -0.244046
0.35324 0.569199 36.1486
0.533168 1.77685 -0.881301
0.498763 0.862938 73.993
0.560579 0.564341 -0.843187
0.437417 1.36103 -0.894942
0.608507 1.20558 -0.937086
0.507044 0.920954 -17.8616
0.417387 1.04632 -0.273651
0.449062 1.24904 3.33268
0.419739 1.15732 -0.946842
0.657687 1.38149 -2.9316
0.555111 1.45688 1.17139
0.524136 1.17128 -0.924954
0.638024 1.13103 0.323292
0.352077 0.428524 -0.0277317
0.435459 1.48341 -0.327494
0.440967 1.35303 0.950523
0.71326 0.606531 1.18906
0.60658 1.56917 -0.616781
0.532852 0.991573 3.26854
0.438505 1.52302 -1.63434
0.444894 0.702244 -0.11206
0.37553 1.10677 -0.0755585
0.546859 1.10606 1.56844
0.592228 1.28894 -1.103
0.446034 0.952815 1.41393
0.501591 1.3044 0.528383
0.484993 1.2588 -1.62244
0.444755 1.16928 1.43722
0.417287 0.945072 1.20923
0.602638 1.08838 -1.15263
0.528733 1.29319 1.8097
0.356181 0.966228 -0.572293
0.43338 0.973762 0.00570773
0.359804 1.08319 -2.26719
0.56986 0.947909 -0.42743
0.682108 1.16986 -0.680001
0.207422 1.42027 -0.219519
0.501757 1.13041 0.0101553
0.353407 0.66913 1.41373
0.505342 1.08797 1.27968
0.534315 0.965417 -7.30528
0.685802 1.16361 -0.0173022
0.387746 0.812793 -0.0888724
0.540156 1.11637 -0.0901557
0.326594 1.06377 1.70246
0.456803 0.752037 -2.50653
0.581556 0.646106 0.20915
0.396025 1.19666 -3.36553
0.342653 1.48613 -0.0725278
0.520454 1.06642 -1.14078
0.441626 0.915836 -0.112018
0.330684 0.805465 -0.633515
0.469065 1.18228 1.33952
0.597848 1.09225 -0.285169
0.714685 1.63009 -4.62837
0.540333 1.38522 -0.374957
0.555401 1.41356 0.0856792
0.433789 1.02251 2.41096
0.480636 2.6929 0.378514
0.427797 1.32526 1.07815
0.411684 1.1629 -0.657681
0.411748 0.941954 -17.4716
0.503828 1.06591 0.368361
0.457391 1.08002 -0.0140355
0.465325 0.639423 -1.60601
0.48384 1.03338 -0.673761
0.423195 0.889423 -0.0526137
0.448237 0.741237 0.0127405
0.536114 1.26929 1.52756
0.554668 1.4619 0.0230954
0.61131 0.883417 0.356559
0.575718 1.31444 -0.230817
0.624555 1.18824 -0.714505
0.363331 0.638508 -0.0535384
0.456638 1.00025 -4.33217
0.443761 0.479181 -0.307629
0.720544 0.862622 0.599076
0.488397 1.00063 1.48669
0.622467 0.524357 -0.650985
0.458573 0.927358 -0.979706
0.526124 0.933992 -2.56422
0.356075 1.24392 0.119284
0.610236 0.966284 -4.06127
0.377446 0.977951 5.30674
0.547758 1.00232 0.226981
0.462307 0.608196 0.100283
0.504187 0.647834 2.86515
0.3242 0.983752 1.43944
0.350284 0.784179 -1.31966
0.524972 1.37062 -1.39918
0.498483 1.14659 -0.0406479
0.45582 0.552599 -0.670963
0.476433 1.01516 0.732454
0.562848 0.759451 -0.0490949
0.407161 1.59468 -7.99946
0.532799 1.42127 -1.67154
0.422507 0.799151 3.11619
0.553467 1.49623 -0.924837
0.531517 0.618797 -3.15499
0.588661 0.628422 -8.28183
0.522549 0.927894 0.0857445
0.352443 0.687558 -0.236526
0.508699 1.00018 1.59621
0.512134 1.80993 2.01275
0.530022 0.860753 0.446589
0.56235 0.779396 -1.28734
0.589563 1.13396 -0.201317
0.448371 1.09796 1.7059
0.597778 1.16244 -1.29313
0.519665 1.43094 0.35257
0.593007 0.800221 8.23185
0.293635 0.936453 -32.0223
0.443773 0.507368 0.149464
0.523781 1.01119 -0.933886
0.558256 0.983642 -3.27894
0.500777 0.646718 -0.506303
0.451733 0.771595 0.662298
0.462568 1.18186 0.402057
0.46578 1.83697 -1.0972
0.630869 0.879435 -0.300932
0.39268 1.13687 0.686125
0.494396 0.960201 -0.6838
0.521729 0.635669 -1.70263
0.479246 1.17106 -2.01948
0.564948 2.1908 -1.32816
0.527048 1.46834 -30.3766
0.50001 1.51288 -0.216709
0.472266 0.963895 0.193227
0.637054 1.10492 -1.83689
0.389384 1.61284 -18.9837
0.510345 0.984157 0.829387
0.373984 1.10589 -0.50916
0.439465 1.29655 -0.312378
0.522103 0.762745 -0.841602
0.409855 0.990752 -0.437934
0.359965 1.1281 5.21319
0.588077 1.40358 -1.75071
0.619412 0.807713 2.77171
0.499942 1.07558 -0.198715
0.608399 1.21119 -2.78614
0.433902 1.31113 -0.662123
0.533882 0.724676 -21.7579
0.449471 0.872304 2.47101
0.326654 1.35022 1.21219
0.520182 0.770547 -2.19624
0.612253 1.02983 -0.799182
0.559455 0.485642 0.134247
0.374391 0.761691 -2.30891
0.589886 1.17048 -1.01791
0.560379 0.946642 0.0983426
0.533664 0.662609 -4.62004
0.462291 1.94746 0.802079
0.323244 1.13708 -0.409369
0.541024 1.19533 -3.83327
0.543821 0.894128 -26.5753
0.398467 0.568182 -1.19457
0.496708 1.14977 0.317807
0.488659 1.49162 1.97276
0.677243 1.00326 0.605046
0.522564 0.541287 -3.76259
0.441431 0.572389 -0.506506
0.58087 1.28665 0.864976
0.429006 1.17865 -0.20575
0.610524 1.90749 0.0310235
0.741092 0.963742 -0.806414
0.436493 0.98558 -0.608625
0.349953 0.498699 -1.18981
0.350984 0.779104 -1.80366
0.345602 1.22184 -0.019751
0.31601 1.04813 -2.55879
0.586052 0.682956 -62.2502
0.387209 1.63814 0.260333
0.488944 0.598822 0.213903
0.580266 0.925281 -0.177906
0.643857 1.07767 0.732611
0.486469 0.829326 0.819183
0.58613 0.61112 -8.70041
0.318983 0.773968 1.43961
0.491019 0.707192 -3.27546
0.641702 1.29613 0.185366
0.345961 0.643021 1.11709
0.491045 0.677332 -0.62077
0.450044 1.06443 -0.454854
0.628301 0.832922 -0.847939
0.573013 0.732873 -0.464467
0.623999 1.31777 -0.230968
0.567677 0.87777 -0.278392
0.431816 1.40388 0.489351
0.443968 1.14498 7.61905
0.500667 0.560281 2.25884
0.341538 1.20006 -2.85124
0.530335 0.690061 0.571264
0.430158 1.56961 -0.687441
0.616247 0.827283 -6.6436
0.359847 0.859477 0.508925
0.458283 1.09618 -1.10137
0.499869 0.478028 -0.655489
0.519745 1.46108 -0.683653
0.659282 0.691152 7.13334
0.49633 1.04207 3.28034
0.470713 1.079 1.07797
0.559051 0.85886 0.0087196
0.430254 1.18367 0.334618
0.425095 1.2846 0.671776
0.494069 0.461292 -1.16347
0.42944 1.11196 0.464798
0.398079 1.11527 -1.83497
0.548273 1.01419 -0.138766
0.54031 0.904468 1.29624
0.58074 1.37877 -0.854643
0.482767 1.08849 -1.20164
0.53379 1.35381 16.7597
0.515271 1.70189 -14.4708
0.368896 0.515917 -1.75557
0.48935 0.867811 0.336809
0.439586 0.86802 0.601985
0.575115 1.80975 0.253418
0.543109 0.635582 -0.418493
0.304901 0.816762 -0.315418
0.483537 1.08565 -0.357521
0.518486 0.963105 -0.482645
0.440202 0.639812 -0.800964
0.477603 0.999657 -0.611559
0.585069 0.511082 0.211293
0.521536 0.832905 -0.0306157
0.41335 1.15298 -0.928027
0.527462 0.925759 -4.36273
0.348913 0.813433 0.0862513
0.343164 0.976373 -1.45351
0.552754 0.533198 0.674881
0.387467 1.36722 -0.511262
0.679478 1.14821 -0.803749
0.464485 0.965494 -3.50946
0.661323 1.31228 -0.589373
0.298203 1.29957 0.0402145
0.507245 1.24195 1.68352
0.438304 1.07017 0.790452
0.528904 0.950336 3.02013
0.57819 0.625629 -5.649
0.47659 0.912248 -0.788575
0.511056 1.22722 -2.34455
0.604043 0.810538 0.212264
0.466369 1.87919 -0.325172
0.487376 0.843247 -0.628069
0.541419 0.750585 -2.21671
0.392758 0.919778 -0.0802669
0.482453 0.513084 3.27621
0.500651 1.22993 -1.254
0.476498 1.1623 0.701027
0.619257 0.85958 1.97201
0.475006 1.03874 1.82684
0.611752 0.770518 1.37381
0.558233 0.924388 0.288348
0.564003 1.35735 0.295535
0.52639 1.27879 0.0697237
0.562065 0.857529 -3.7558
0.519357 0.822162 0.984947
0.449998 1.2564 2.68583
0.457906 1.25562 -0.235811
0.403691 1.03839 1.46583
0.489992 0.985792 -8.01329
0.678642 1.04414 0.632984
0.62768 0.904308 0.435571
0.449208 1.19663 -4.03641
0.572666 0.590125 1.46713
0.621963 1.03511 -0.717873
0.638073 1.53325 0.583627
0.731707 0.737291 -1.92887
0.35525 1.29403 -0.51588
0.558505 0.754662 0.464652
0.568598 1.10848 -0.0775209
0.26824 1.0105 -0.0954074
0.318053 0.968342 -1.19544
0.495626 0.378461 0.938537
0.524569 1.23988 -202.041
0.562781 1.28253 -1.50353
0.353012 0.995167 1.51973
0.451416 0.667192 -0.779419
0.640885 0.894501 -1.48179
0.402794 0.589439 10.4924
0.449642 0.783913 -0.520283
0.474932 0.569456 -0.00985211
0.604629 0.660734 -1.55639
0.496433 0.69256 -1.27622
0.514121 0.849587 -0.781128
0.46389 1.04032 2.91849
0.659318 0.553866 2.33723
0.565406 1.05886 12.274
0.474629 1.71804 -0.872064
0.494458 0.85706 0.447198
0.427912 1.18131 0.359773
0.35148 0.936782 -2.37025
0.587736 0.644224 0.39121
0.508228 1.01685 -0.183082
0.640867 1.75713 2.46894
0.312574 1.75447 4.00867
0.497398 1.06345 0.155094
0.706925 1.51256 -38.5239
0.57977 1.20505 -1.46791
0.477365 1.19899 -0.590033
0.409804 1.07476 92.4386
0.585903 1.25297 2.77631
0.346289 1.42012 -12.0186
0.395308 0.804883 -0.604307
0.534058 0.839423 0.0503844
0.59291 1.00078 0.0571738
0.540397 1.45056 -7.38184
0.461905 0.729892 -1.12598
0.600386 1.1347 -0.34917
0.429091 1.32671 -0.0495119
0.481057 1.12251 0.11598
0.517067 1.30588 -0.166593
0.504279 0.66793 0.685412
0.414672 0.868828 -1.89726
0.526753 1.79465 1.07526
0.507364 0.994966 -2.97122
0.436714 0.754783 -3.5428
0.322231 1.18065 10.9616
0.552492 1.3478 -0.304195
0.470923 0.544094 -1.65395
0.547291 1.49875 1.52958
0.535922 0.812827 2.04767
0.614116 0.642855 -0.396576
0.546705 1.22353 -1.86511
0.64886 1.20804 -0.716702
0.525498 1.55446 0.06033
0.679962 0.552637 1.15069
0.52787 0.913308 -4.42613
0.508934 0.956589 -1.94678
0.529451 0.935356 0.0403738
0.534157 1.2981 -3.25946
0.371901 0.673752 -0.234413
0.484879 0.459973 0.273737
0.522043 0.668547 -0.405753
0.555038 0.742734 6.46315
0.448115 0.707784 -3.77147
0.646623 0.918674 1.39129
0.394471 0.850162 1.5363
0.546396 0.810072 -0.452299
0.446187 0.880129 -0.908041
0.592317 1.1323 -0.354333
0.5109 1.032 -1.45161
0.548481 0.664063 -1.34284
0.387249 1.61362 64.4537
0.499115 1.14401 0.0257792
0.305539 1.80213 0.182582
0.379924 1.42212 3.99267
0.472118 1.24445 -0.158757
0.362952 0.818531 0.834154
0.567413 1.06705 -1.09061
0.460918 1.01829 -0.756295
0.569166 0.869867 -0.531427
0.567935 1.49993 -0.776913
0.414964 1.05665 0.674482
0.44227 2.21692 -1.29866
0.687314 1.26496 0.966539
0.487635 0.763558 -2.43393
0.49307 0.938318 0.506734
0.514106 0.695255 -2.04799
0.397604 0.715295 -0.343851
0.457359 0.969953 -0.714062
0.43054 1.02003 7.08921
0.592269 0.45597 1.13632
0.459767 0.978257 1.13243
0.56812 0.44639 -0.461827
0.576619 1.12439 0.422647
0.479638 1.29956 0.851741
0.478182 0.753808 2.6536
0.519809 0.58429 -0.187044
0.390504 1.02068 0.139145
0.473832 1.31233 -1.27009
0.35458 1.30143 -4.24385
0.432748 1.10034 0.719379
0.588332 0.968513 0.415944
0.541984 1.15581 2.04361
0.722815 0.59195 -1.6295
0.353543 1.09157 0.339882
0.457585 1.0347 -4.11697
0.40747 1.01783 0.347931
0.544019 1.65565 -2.58121
0.602867 0.720238 -43.5819
0.429308 0.789511 -1.27236
0.492725 1.08098 0.09664
0.408373 1.16852 2.39677
0.699521 0.772393 0.965912
0.354022 0.463104 -0.131784
0.536462 1.33332 0.878972
0.432755 0.551224 -113.44
0.556854 1.58972 -0.559461
0.45767 1.17846 1.16917
0.352868 1.41543 -18.8715
0.56146 1.1169 3.99413
0.484309 2.27567 -0.806683
0.459413 0.980075 0.964623
0.524532 1.29416 -0.0781272
0.570154 0.460834 0.067953
0.438625 1.24482 -0.0182364
0.613548 0.731275 -24.4974
0.620109 0.871715 0.107353
0.541205 0.95235 -0.547054
0.455906 1.49675 -1.09666
0.493299 0.623537 -7.46079
0.401922 0.874391 0.569869
0.521515 1.23018 0.36843
0.557501 0.881409 -0.0738323
0.564713 1.23019 -2.76068
0.53793 1.01816 -0.565631
0.491905 1.15378 -0.141334
0.459369 1.59764 7.97167
0.60432 0.960295 -0.0607224
0.556721 0.918714 1.27103
0.470116 0.516701 -42.3085
0.5263 1.42444 0.415292
0.594743 0.703289 0.490799
0.283382 0.936159 1.09395
0.337436 0.611447 -2.12216
0.599099 0.96409 0.0994836
0.387854 0.856737 -0.227406
0.468337 0.908561 -0.609803
0.521938 1.08695 -0.728891
0.484548 0.959003 -0.631394
0.555592 1.1145 1.60457
0.470461 1.14197 0.354048
0.589274 0.747048 8.08491
0.434685 1.01169 1.32611
0.553987 0.672827 0.378862
0.279982 1.06219 1.34564
0.484958 0.781752 -13.1242
0.653663 1.49826 3.28822
0.406435 1.1731 0.696591
0.365924 0.73226 1.49788
0.440018 1.16594 0.578266
0.457153 1.79075 7.53119
0.467706 0.970754 0.681674
0.407044 1.12264 0.0788424
0.494876 2.02224 2.35542
0.470999 1.09886 5.66528
0.460674 0.858975 -0.57248
0.414437 0.767534 -0.488171
0.51429 0.597031 -1.03528
0.692523 0.8556 0.102043
0.583182 0.768336 -4.30922
0.378224 0.566532 -2.45291
0.459147 1.22062 0.606826
0.449626 1.05736 0.868505
0.562969 0.938281 -0.406253
0.469918 1.12789 0.482884
0.448875 0.846922 0.35865
0.479527 0.99929 -0.14572
0.594017 1.0346 1.69392
0.406315 1.60452 1.24125
0.391207 0.788768 -0.649713
0.510712 1.43237 -2.85666
0.518171 0.788653 -27.5633
0.529964 1.52754 0.166404
0.573995 0.770028 -14.6074
0.568379 0.298392 1.20043
0.421338 1.00661 0.985721
0.485485 1.36851 -1.43948
0.506753 1.70555 0.417777
0.43539 1.52889 -2.77899
0.494043 1.08904 -0.297153
0.370223 0.719992 -1.09452
0.467565 0.591669 0.468318
0.587456 0.952975 -0.141985
0.561604 0.50114 -0.512667
0.411961 0.634196 -1.7824
0.75396 1.24605 -0.636573
0.582985 0.877348 0.85492
0.519623 0.646721 5.25472
0.675597 1.18043 1.28407
0.654342 0.77374 -0.294649
0.524784 1.62464 19.489
0.516005 1.20777 -0.614571
0.524967 0.792444 -8.52475
0.549511 1.04948 -0.364768
0.622467 0.97077 -0.813372
0.401129 1.18132 1.93173
0.46514 1.24609 -8.26132
0.521803 1.46739 -0.480758
0.571188 1.44655 4.23204
0.42333 0.775784 -6.58833
0.464806 1.12525 -1.68099
0.59231 1.38323 -0.091651
0.624017 0.54827 1.48967
0.377256 0.629421 -0.456881
0.307537 1.05039 0.847333
0.624661 1.31743 -3.49067
0.571985 0.938112 -0.00322521
0.418175 1.46422 0.383126
0.444953 1.71287 0.0831675
0.526756 0.928517 -0.587515
0.557574 1.58505 -1.78036
0.535764 1.21016 -0.978137
0.524035 2.09829 27.38
0.449869 0.795 0.965573
0.334105 0.546361 -0.826969
0.536368 0.953345 -1.83912
0.435038 1.00488 16.6146
0.527455 1.58965 -0.4105
0.44524 1.50656 -221.478
0.513213 0.95295 -0.389263
0.475695 0.955047 0.799075
0.314004 0.802168 5.38507
0.335496 0.875456 -0.327555
0.689488 1.25199 -0.633064
0.751593 1.31779 33.8887
0.577236 0.706015 -1.03113
0.514412 1.59572 0.423987
0.499727 0.737063 0.607366
0.531852 1.10238 0.0331775
0.564892 1.34749 -0.116537
0.38371 1.76248 -0.355343
0.430344 0.857217 -1.76332
0.453435 0.968391 1.0333
0.510364 0.956216 -1.26377
0.498532 0.718512 -0.365268
0.570668 1.02314 0.442597
0.616643 1.02974 -0.993857
0.559363 0.402671 6.66914
0.370526 0.690813 -0.41328
0.631305 1.36052 0.784805
0.438567 1.36328 -8.27246
0.592798 0.658556 1.27555
0.632307 0.743945 4.44253
0.467082 0.764817 -0.453534
0.530493 1.13007 -6.10254
0.588999 1.72528 -2.29472
0.369496 0.953572 -1.44824
0.597344 0.84016 -0.144068
0.539463 0.914517 -4.39612
0.611401 1.33087 -8.67632
0.5883 0.62338 -1.03251
0.546806 0.550788 -0.726131
0.443426 0.72992 0.0593223
0.425759 0.905309 -0.900032
0.423286 0.690309 -0.963036
0.435665 0.948017 -0.145791
0.513623 0.683414 4.4405
0.543948 0.705821 2.62009
0.301738 1.0426 0.577741
0.528099 1.55521 -5.97806
0.557074 0.881724 -0.191123
0.55935 0.658945 0.414316
0.567686 1.16608 -1.15589
0.603811 0.629576 -0.628702
0.526256 0.911652 1.01383
0.481826 0.869243 0.450743
0.430442 1.63017 1.57189
0.547681 1.2374 2.16777
0.332264 1.71654 0.875792
0.498216 1.23489 1401.96
0.439165 1.12362 0.852355
0.458105 0.745526 0.197318
0.621991 0.609081 -1.44066
0.57729 1.16093 0.386469
0.596729 1.02802 -3.59081
0.555049 1.98546 3.27115
0.479058 1.25909 5.78193
0.506039 1.29533 0.0474228
0.512848 1.21533 0.174875
0.524308 0.250103 4.31314
0.682462 0.456088 -2.52426
0.587164 1.02384 -0.654325
0.658178 0.802362 0.709562
0.46495 1.26444 0.441802
0.706115 1.04419 2.01139
0.445597 1.41337 -1.14846
0.517785 1.00534 -4.22923
0.412371 0.882459 0.435927
0.46667 0.506534 -4.44494
0.584838 0.63648 -1.30323
0.454126 0.661551 -0.70931
0.589877 1.01569 3.89931
0.62626 1.36422 0.151321
0.50188 0.506952 0.529212
0.37639 1.16459 0.822364
0.497155 1.51554 0.889927
0.430973 0.968989 -1.72451
0.612461 1.1637 -0.0115592
0.574767 1.3786 -0.466574
0.474481 0.770528 -1.30876
0.415123 1.05376 -1.18899
0.656327 0.75898 -1.45827
0.614929 1.01151 -0.319405
0.586988 0.933926 -0.0464921
0.525594 1.03149 -1.54689
0.445197 1.08944 0.701568
0.499742 0.822657 0.453734
0.453747 0.490166 -26.6246
0.419732 0.813788 -0.776591
0.484058 1.4525 2.36107
0.591922 2.86401 -2.19923
0.501945 1.00094 1.50295
0.46452 0.825983 -1.36156
0.539403 0.621781 0.934938
0.453082 0.91409 -1.10214
0.556839 1.38561 -2.29598
0.513935 1.02981 -0.711404
0.445984 0.633902 -6.96815
0.591345 1.0577 0.692121
0.483714 0.799529 -2.48284
0.465663 1.08348 0.436948
0.736632 1.37386 -1.06033
0.421381 0.600405 -2.32095
0.478463 1.03221 1.86067
0.597518 1.18198 -0.611888
0.347659 1.14025 0.550278
0.527499 1.24641 -1.34939
0.458935 1.39376 -0.252095
0.458156 1.05843 -1.29399
0.395314 0.721944 4.87147
0.48208 1.09025 -1.24029
0.539641 1.02755 -0.142191
0.535899 0.867646 -0.231018
0.436764 0.951187 0.989378
0.408424 0.642745 3.26446
0.577871 1.33567 0.159555
0.453667 1.12756 -1.33142
0.622 1.04234 0.429304
0.488734 1.06939 -34.2233
0.559762 0.845693 -0.494638
0.437283 0.610989 -0.174458
0.511078 1.45529 0.155759
0.604737 0.896725 0.984945
0.550309 1.50911 0.45823
0.4786 0.733737 -4.87078
0.674037 1.08543 -0.188255
0.560131 1.1237 8.53175
0.46179 1.27796 2.18503
0.464128 0.726804 39.0652
0.50883 1.01371 3.2634
0.770757 1.42426 0.255366
0.500541 0.711996 0.732402
0.364062 0.630283 3.37856
0.405562 0.899587 0.8005
0.420152 0.894022 -9.48759
0.532492 1.55178 1.08364
0.575826 0.767097 -3.10298
0.553297 1.16156 2.31019
0.664807 0.63334 2.65914
0.363319 0.882223 0.593594
0.390465 1.0762 -1.47422
0.428674 1.40336 0.126852
0.535228 0.724454 -3.81359
0.459585 0.900649 0.444666
0.499449 0.926045 -0.31795
0.523524 0.614936 1.06172
0.515559 0.549569 -14.4788
0.542649 0.715706 -0.198449
0.383644 1.20498 -0.594326
0.56167 0.835369 2.7256
0.496293 0.892503 0.476977
0.56765 2.32131 0.248452
0.525457 0.523941 -3.3169
0.423042 0.598319 2.55924
0.481296 0.835777 -0.590425
0.455299 1.2235 -1.47057
0.55936 0.973061 1.01262
0.536216 0.962834 -0.361648
0.392076 0.758272 -0.821612
0.474704 0.979874 0.471167
0.42522 1.41539 1.13602
0.518461 0.788992 0.279219
0.448974 0.737774 0.863706
0.280909 0.912164 -2.39388
0.413077 0.985805 19.1828
0.435329 0.697771 49.9448
0.420646 0.763979 0.0233352
0.491307 1.02172 0.231598
0.487255 1.13172 0.980923
0.419811 0.847245 24.6153
0.619951 1.22348 5.01699
0.440553 0.873761 0.443497
0.551864 1.34939 -128.339
0.234042 0.875514 16.5734
0.586048 1.6912 -2.19361
0.584062 1.05583 -4.1084
0.469025 0.814479 -0.837956
0.474501 1.12157 0.00814742
0.429258 1.13646 -0.373734
0.425657 0.795163 1.72287
0.565317 1.18888 4.85032
0.414634 1.08703 -5.21942
0.426929 0.772094 -2.43706
0.525404 0.821256 -0.96358
0.461201 0.638784 -2.19333
0.546784 1.13168 -0.990327
0.545296 0.733094 0.74999
0.499123 1.25458 -0.270841
0.632375 1.29429 -1.18858
0.62829 0.585019 2.3396
0.52402 0.645311 0.820699
0.351542 1.07643 -0.724301
0.561243 0.911718 4.10255
0.654586 1.25218 6.1279
0.496825 2.00358 -0.612623
0.49055 1.49055 0.957474
0.560889 0.883228 -9.20193
0.575079 0.712684 0.343152
0.533355 0.993296 84.9528
0.350423 1.15581 2.79702
0.653184 1.44121 -1.20991
0.535595 1.13435 1.71883
0.474122 1.00232 -1.86127
0.307425 0.602808 0.827569
0.55684 1.25532 -0.115009
0.374108 0.424694 1.90391
0.692086 1.38298 -0.0642467
0.501609 0.952207 1.22144
0.490492 2.12343 2.61855
0.51446 1.01154 -0.132896
0.351183 0.76974 2.88205
0.384144 0.772726 0.536374
0.520059 1.07408 0.529455
0.495746 1.31939 -2.06247
0.54379 0.955907 12.6149
0.58993 1.14428 0.230533
0.378882 1.07472 -5.02452
0.542997 1.20818 -0.82912
0.475853 0.810994 -0.131671
0.590767 0.66768 0.792169
0.563351 1.32273 -0.605054
0.527777 0.66664 -6.75673
0.430134 1.05448 -0.440906
0.514788 1.20271 -0.707105
0.355951 1.58408 -0.593087
0.585264 0.649441 -0.640933
0.574735 1.80819 -0.118507
0.523346 1.12015 1.0793
0.451867 1.34693 0.0991045
0.547366 0.84632 -1.84686
0.595766 0.913547 -1.71397
0.416999 0.886663 -1.05496
0.464521 1.57237 -0.97071
0.619385 1.74626 0.23195
0.519788 1.68913 -0.83397
0.697737 1.25813 -0.26826
0.359624 0.908957 -3.40153
0.47071 0.929772 0.794347
0.553317 0.845242 1.29552
0.545026 0.922474 1.94195
0.51655 1.06431 3.17406
0.527999 0.851285 -0.540661
0.503455 1.21856 0.721484
0.26874 0.720962 -0.411809
0.64004 1.14581 0.0372376
0.452254 1.29402 0.516408
0.455385 0.792737 1.62211
0.382506 0.903793 -0.50718
0.544503 1.34411 -1.39398
0.449203 1.05686 -0.222914
0.569217 1.83807 -0.0547552
0.496467 0.920652 1.00111
0.407349 1.54059 -1.17044
0.605329 1.1184 2.75233
0.420377 1.17642 1.594
0.558921 0.928512 0.817166
0.637043 0.97454 -0.366086
0.559874 0.912598 0.0914188
0.444445 1.01404 -0.390728
0.381791 0.667575 1.77461
0.525785 1.16059 -1.59889
0.616122 1.12077 0.364155
0.459086 1.21654 -0.995334
0.565303 0.92992 3.89568
0.55592 1.30617 0.534926
0.663228 0.937693 -4.34909
0.522413 1.00486 -5.3787
0.392774 1.19117 0.380265
0.303411 0.814914 0.355585
0.522809 1.04885 7.49886
0.448865 0.818287 1.10052
0.396838 1.43544 3.6999
0.430949 1.02645 1.82201
0.552519 1.22264 -4.88095
0.340365 1.15249 1.96555
0.403922 0.745254 -1.3217
0.587447 0.892921 -0.332578
0.531767 1.02292 1.61852
0.502297 0.683339 1.38634
0.444259 1.48369 -0.256923
0.429926 0.629558 0.230208
0.52272 1.05325 13.7695
0.300496 1.61402 -2.43716
0.670174 0.48298 2.08349
0.557999 0.820857 0.271579
0.442707 1.49708 -2.02468
0.577216 1.00493 2.82989
0.555883 1.23948 0.438261
0.500376 1.47208 -0.330248
0.402084 1.08325 -0.0261208
0.480731 0.941707 -1.03479
0.457465 0.645828 -0.29399
0.517047 1.06496 0.902411
0.454629 1.02299 -0.665836
0.374956 0.873398 6.95874
0.592184 0.55423 -9.05857
0.480002 1.03357 -3.04522
0.475455 1.22568 0.130355
0.682175 0.860746 0.72768
0.551772 1.25082 -0.190425
0.469573 1.41489 8.74164
0.624455 1.3517 0.748165
0.573717 1.79727 -1.52481
0.594769 1.64376 -2.47732
0.47271 0.78718 3.96892
0.671199 1.14491 -8.99856
0.660101 1.10126 4.18809
0.468488 1.14651 -0.82024
0.4937 0.660856 -2.95845
0.450229 0.461328 -1.02102
0.443907 1.90795 -1.53827
0.591627 1.01541 3.00739
0.287084 1.31984 0.530555
0.483631 0.618341 9.15506
0.485366 1.25291 3.54871
0.384026 1.00616 1.60393
0.396722 0.564354 -0.226538
0.250743 1.05943 0.256452
0.49234 0.763505 -0.834942
0.460545 0.689141 2.40942
0.534189 1.35172 0.39488
0.502822 0.585165 1.20953
0.483121 0.533602 -1.3338
0.511499 1.64912 -1.60955
0.553898 0.625618 -2.31342
0.613482 0.745452 0.22088
0.482174 0.804231 0.287553
0.572541 0.617767 0.298599
0.581571 0.763429 1.20572
0.523646 1.15638 -2.94983
0.595682 1.59624 -1.47822
0.342386 1.20303 0.347436
0.426883 0.925973 3.30924
0.482757 1.41384 -2.48708
0.575449 0.796074 -0.305914
0.337208 0.821317 0.365927
0.560343 1.11676 1.45142
0.505956 0.981915 0.765067
0.51646 0.938047 0.083875
0.576022 1.29177 -4.06507
0.558676 0.767538 -7.67717
0.659883 0.572253 -0.294067
0.545109 1.10709 -0.0676609
0.371835 1.05221 1.52168
0.622207 1.10241 -1.77965
0.657754 1.22424 1.07833
0.541799 0.796796 0.436744
0.258813 0.712715 -0.0793726
0.641948 1.00513 -9.98282
0.387313 0.506301 0.315135
0.503387 0.548487 0.155851
0.516182 1.09608 3.76588
0.543318 0.473282 0.413606
0.71324 0.734664 0.581785
0.587613 1.25382 -0.578794
0.255047 0.558092 -1.56901
0.457648 0.590578 -0.911196
0.588565 0.563774 -1.20429
0.493412 0.771496 -5.05422
0.614789 0.550105 -7.89744
0.471836 1.1541 5.65574
0.577598 1.04482 -2.13603
0.417696 0.757133 1.49819
0.571162 1.00726 -0.902104
0.480733 0.986968 -2.41168
0.335849 1.16602 -0.040276
0.490936 1.36466 0.262733
0.48868 0.534716 0.495423
0.616066 0.988857 -15.237
0.310419 1.05876 0.392147
0.530574 0.631305 0.0472758
0.455362 1.37344 0.770844
0.449922 1.18105 -0.137481
0.317242 1.16378 0.500267
0.563031 1.01664 0.174019
0.618356 0.837037 -0.487593
0.470037 0.890888 0.411018
0.51961 0.656426 -4.0731
0.451775 0.962084 0.0947815
0.594451 1.28916 3.71949
0.498334 0.851352 37.3574
0.475305 0.782352 0.0837114
0.430654 1.39617 -3.35141
0.459936 1.20838 0.058148
0.473417 0.932045 -0.0970002
0.537685 1.25972 -0.186241
0.578398 1.05764 2.25994
