Unif Exp CLorentz
0.889343 0.295327 -4.25503
0.652929 1.70166 -3.10061
0.577106 1.19531 0.326139
0.600926 0.37253 -0.769839
0.685024 1.58903 2.35313
0.588056 0.316193 0.237553
0.531226 0.375178 -0.384997
0.731769 0.186075 -38.9677
0.9102 0.643051 -3.11502
0.390943 1.36206 -1.63542
0.266654 2.17343 -0.261078
0.412581 0.60265 0.635671
0.401692 0.899655 -6.12969
0.469791 0.739437 1.16136
0.628602 0.25498 -0.309639
0.546929 0.794366 -0.232425
0.31923 0.83459 0.737502
0.59327 0.601201 1.22375
0.489037 0.787381 -0.489738
0.638496 0.560543 0.89364
0.439807 0.517513 2.40589
0.565769 0.128138 -1.84906
0.431659 0.468889 1.24448
0.533032 0.166217 -7.46916
0.245958 0.713185 -1.20046
0.419562 1.28043 -1.28846
0.620889 1.21158 -9.7476
0.289467 0.730565 0.485728
0.622294 0.379545 0.241293
0.780998 0.577645 0.439011
0.721921 1.94294 2.43059
0.561896 0.2536 6.96599
0.298848 0.981105 -3.73395
0.485789 1.55725 0.19847
0.500627 0.363431 0.945938
0.229631 0.73441 -0.496927
0.87899 0.9927 -1.44291
0.31143 0.824677 -3.9599
0.368813 0.657411 -0.150763
0.742954 0.963536 -0.675609
0.363911 0.967843 -6.19036
0.862773 1.25141 0.296277
0.652054 2.35935 -2.7578
0.757704 0.805056 5.64995
0.534875 0.220668 -0.0213587
0.189727 0.8794 -9.79956
0.244048 0.389988 -10.7905
0.612282 1.66208 1.04947
0.878659 0.830424 0.969893
0.634037 1.15146 0.261808
0.573139 0.165894 3.18934
0.0561317 0.679695 0.350017
0.940841 1.58591 0.0377998
0.695053 1.19539 -0.828409
0.443401 0.39945 0.796618
0.369224 1.11782 0.0145077
0.0657745 1.64091 0.0612049
0.872375 1.0368 1.26477
0.324365 0.300745 0.730915
0.117538 1.00179 -1.14919
0.431357 3.68534 1.55727
0.486245 2.46606 -0.221484
0.550221 0.439515 0.16036
0.770005 0.429875 -0.231708
0.610869 2.75929 -1.59775
0.394478 1.14073 -0.0702188
0.151008 0.991013 1.1016
0.257845 0.412767 0.0626296
0.0934181 1.52068 2.16869
0.817755 0.62135 -3.55425
0.175071 2.25929 0.796014
0.287702 0.44541 0.7802
0.768715 2.25232 -6.91175
0.653022 0.683485 -0.826847
0.873727 0.865316 -1.16908
0.32544 1.89894 0.0229118
0.831146 1.21995 3.42628
0.697724 3.6448 -2.22
0.505861 0.75627 1.0814
0.147946 1.09277 1.5644
0.382311 0.321113 -3.26457
0.125583 0.863915 -0.490688
0.281838 0.978872 0.23801
0.71575 0.902422 -0.413756
0.210422 1.27837 -1.33864
0.347575 0.430951 9.45976
0.602865 0.721673 -2.1559
0.349727 0.182806 1.82882
0.799173 0.7216 1.01339
0.0597485 1.23081 -0.31126
0.763658 3.36114 29.3718
0.300632 0.742483 0.434725
0.0679194 1.61351 -0.28974
0.822491 0.0362812 0.702242
0.172971 0.272944 -37.4452
0.78069 1.68115 0.272686
0.669207 0.946215 0.193057
0.433807 0.617927 -8.85141
0.40827 0.775308 -1.23187
0.381911 1.31195 6.79505
0.868923 0.64217 0.485761
0.652161 0.884593 1.08478
0.557565 0.14545 0.693967
0.536284 0.798742 -42.4109
0.60856 1.1561 0.850634
0.492388 1.02144 4.77397
0.813108 0.582384 -0.753819
0.778479 1.14746 -0.648887
0.298295 0.947735 2.02876
0.361158 0.172732 -1.72371
0.66841 2.15053 -0.0101242
0.0521376 0.994524 -0.282181
0.213804 0.744316 -0.357083
0.216432 1.53301 -5.47039
0.831726 0.806481 -0.650535
0.656308 0.929911 -0.0107217
0.568972 0.815108 3.34367
0.728339 1.71446 1.07381
0.605897 1.55181 0.702048
0.659057 1.5622 2.18554
0.910837 1.01439 0.381489
0.086853 2.13816 -3.83827
0.49613 0.808255 0.103716
0.710755 0.389522 0.661415
0.432371 1.80372 -1.19482
0.644624 1.26343 -2.13817
0.694047 1.08725 2.05667
0.669989 1.21329 1.30874
0.622883 0.308038 0.206703
0.501289 0.173635 0.212565
0.848034 1.42922 -1.1387
0.810544 0.348476 0.249555
0.375071 0.126311 0.372164
0.42855 0.789212 0.58907
0.66663 1.132 1.40623
0.108355 0.346976 0.895197
0.741954 1.81784 -12.3096
0.703292 0.574568 -2.78333
0.913445 3.23392 2.41264
0.712788 0.648135 0.387925
0.486147 0.301182 -1.47695
0.458952 0.38469 1.5345
0.238789 1.56275 -3.67992
0.68711 0.653322 -0.372373
0.388149 1.18819 2.28809
0.583354 0.883567 11.3811
0.0549178 0.691895 3.27709
0.45843 0.632699 -1.35696
0.479537 2.24824 0.413592
0.484168 0.18781 -0.349846
0.298533 1.09612 2.52992
0.147911 1.21308 0.364873
0.441181 1.1882 -0.215586
0.711128 1.78412 0.668255
0.435876 0.19651 -1.06526
0.557481 1.81399 8.86335
0.355812 0.447165 1.10268
0.467124 1.46998 1.09282
0.452479 0.88635 -0.357025
0.069768 0.415579 0.444494
0.828486 1.87884 -0.499747
0.458224 0.199217 -1.70924
0.33137 0.652158 -12.3887
0.573432 1.29228 2.31335
0.687724 0.665144 1.08526
0.325689 1.18983 -8.34661
0.160217 0.21424 0.41136
0.256554 0.995092 0.458783
0.554303 0.124583 1012.81
0.070965 1.65818 -0.388384
0.519646 0.959287 -0.406658
0.716201 0.984192 2.59941
0.513912 1.19384 -0.405229
0.427666 3.20492 -1.67942
0.691673 1.45265 0.111307
0.812744 1.57109 -0.0536737
0.454096 1.18911 2.82731
0.552458 3.65773 0.626077
0.488896 0.927725 4.66315
0.55301 1.15812 1.71932
0.325131 0.377395 0.31579
0.699796 0.160563 0.191123
0.141846 0.314996 0.709974
0.516764 1.37654 -1.31434
0.658692 0.468207 1.34244
0.213374 0.517867 5.56902
0.193572 1.27939 -0.853572
0.44655 1.84731 -0.752551
0.627394 1.28306 -51.6255
0.710154 0.94302 -2.44866
0.237292 1.18889 0.141771
0.601321 2.05441 0.0701433
0.252511 2.98437 2.50706
0.7508 0.147648 -0.38586
0.0946355 1.82269 -0.481516
0.32982 1.09345 -6.4326
0.0663829 1.07767 0.416315
0.583302 0.510733 0.527921
0.168731 0.478179 -8.36592
0.550092 1.02494 0.891491
0.610259 0.58271 -2.88556
0.714549 0.87084 1.42826
0.718116 0.394648 -1.89772
0.42701 0.584768 205.113
0.597522 0.563656 -0.268304
0.107591 0.91988 -0.84476
0.684151 0.693732 -2.21692
0.520145 0.806851 -0.533267
0.396474 0.302524 1.92086
0.720281 0.498173 -2.28618
0.466356 1.20843 -0.377161
0.529799 0.748369 -0.540209
0.68608 1.26945 -0.139854
0.393963 1.44379 1.07641
0.676789 0.245369 -0.151437
0.499463 0.333179 0.033128
0.212274 1.12555 0.133577
0.268845 0.897324 0.24557
0.416318 0.423124 0.647511
0.438458 0.35473 0.310657
0.521669 1.46682 -0.577806
0.445658 1.53844 7.39623
0.502354 0.0749617 -2.54352
0.308961 0.66518 0.504233
0.873707 3.24682 -0.559915
0.531182 1.04281 -0.474332
0.839323 2.68875 -0.321179
0.677114 0.131348 0.998476
0.731533 0.321673 -1.69538
0.498169 1.36153 0.385195
0.759882 1.86595 -1.27846
0.0583487 1.13119 0.974424
0.306065 0.894636 3.34229
0.458186 0.76853 1.27887
0.676606 0.410465 -27.6018
0.592563 0.315443 -1.04936
0.576982 1.80826 -0.396139
0.488846 0.232803 -3.81945
0.770578 0.831832 0.647272
0.665231 0.520457 -0.815825
0.538539 0.92225 -1.34619
0.574888 0.0615782 0.633025
0.705048 1.82127 1.41765
0.446002 0.56271 -0.52057
0.617363 0.870707 1.25803
0.515509 0.845732 0.430918
0.489037 1.12245 0.860344
0.546819 0.371483 0.588532
0.783591 0.545758 -2.08685
0.818346 0.638064 -1.36917
0.627478 0.130241 1.12421
0.607053 0.691347 0.680388
0.325928 0.304126 0.942441
0.643454 0.992002 0.538268
0.0812165 0.689882 1.72959
0.593615 1.10594 1.74185
0.585421 0.455109 -10.9313
0.778606 1.82937 -37.0346
0.321903 0.0456104 3.48584
0.459467 0.686229 -2.25143
0.141985 0.184938 0.440141
0.420214 0.338043 0.396331
0.403525 1.81989 -3.34181
0.534464 1.907 2.10888
0.521893 1.28666 -0.329277
0.202115 1.36525 -0.735292
0.484057 1.32316 0.152953
0.627858 0.503396 0.439697
0.443706 1.08775 -0.141946
0.45747 0.778804 -1.79698
0.617413 0.361061 -1.9363
0.302334 0.425797 0.38309
0.444312 0.967856 -2.69247
0.116963 2.72819 -0.314572
0.397622 1.85042 0.160547
0.13487 1.22994 0.69099
0.925959 0.282458 2.19299
0.439467 0.295068 1.32063
0.173834 3.75054 0.42084
0.5102 0.435784 -0.263526
0.239412 1.51271 1.40263
0.439324 0.746387 4.46401
0.566527 0.253513 -0.882153
0.59813 0.245861 -0.274819
0.367546 0.996511 -2.82961
0.417324 1.20018 0.136345
0.401958 0.455882 -8.37221
0.146414 0.377352 62.6091
0.597938 0.55364 -27.4173
0.420475 1.96855 -0.866107
0.443666 1.20774 0.465962
0.576377 0.318227 -2.56655
0.272222 0.806266 -0.211015
0.748601 0.151066 3.07393
0.436503 1.33027 0.648942
0.598935 2.65961 2.74418
0.774193 0.827216 11.1484
0.293763 0.676863 1.12103
0.490439 2.35496 1.31752
0.674134 0.5522 -0.914182
0.367868 1.04391 3.6575
0.541514 1.77192 0.528305
0.718067 0.842268 -0.0259951
0.617788 0.593448 -0.0526124
0.320929 0.978066 -0.664424
0.4809 0.860952 -0.00105039
0.801471 3.30181 1.14093
0.514295 1.34881 -15.9
0.948191 3.27038 0.913418
0.463157 0.196264 -3.74214
0.300835 0.256822 1.58212
0.825128 0.780172 4.41482
0.283954 1.10083 -0.255286
0.216961 1.13461 0.425754
0.528894 2.39353 -6.2429
0.688019 0.595697 -0.150453
0.54133 1.00824 3.13912
0.771112 0.754021 -0.471056
0.702031 0.641266 -1.11184
0.382293 0.679308 0.022504
0.340829 1.56809 1.14996
0.453453 3.21062 1.27971
0.340567 0.544286 0.508543
0.291278 0.550625 -2.34489
0.889742 0.456216 -1.32413
0.427829 1.21321 -1.6118
0.527491 0.213161 0.0119523
0.423207 0.64027 -1.09428
0.368036 0.287168 -1.01112
0.398843 0.396738 -3.38778
0.146601 0.477565 -0.480567
0.657463 0.275314 -0.535609
0.22574 1.62503 1.04018
0.657138 1.05887 0.688947
0.607743 0.161854 4.10669
0.863524 0.266728 0.0264901
0.420982 0.251034 2.26876
0.555904 0.723167 0.977352
0.828574 0.949843 -1.32555
0.395404 0.566915 -0.917711
0.327066 0.567394 1.64263
0.302278 1.71877 -0.440274
0.378949 2.10612 -0.0288768
0.194872 2.34009 0.609247
0.611225 0.56073 -0.0394965
0.615269 0.873762 2.26299
0.705807 0.320816 2.10366
0.842187 1.63355 0.528772
0.336855 0.908126 -0.555463
0.844816 1.66931 0.199628
0.743102 2.27742 1.58536
0.373579 0.708144 0.732739
0.365292 1.00002 -2.77775
0.564554 0.602964 0.325582
0.473071 0.45623 0.80329
0.540137 1.19774 1.75816
0.832398 0.967872 -0.803318
0.443823 0.669303 0.514851
0.141844 0.477583 1.68713
0.413268 1.45383 -4.48114
0.549454 0.542181 -0.70603
0.37244 1.44302 44.9528
0.844109 1.25545 4.66018
0.347351 0.45551 2.33254
0.627041 0.349807 1.31177
0.354701 1.37676 0.19168
0.578284 0.600194 -0.541279
0.290665 0.39229 -1.41657
0.94486 1.50857 7.67581
0.107076 0.534768 -0.467771
0.635342 1.40285 1.38913
0.291151 0.775089 0.929228
0.789622 1.56352 1.81182
0.0870064 0.411696 1.47005
0.821183 0.51996 1.42355
0.274037 1.43384 0.51832
0.557371 1.54604 -0.0250549
0.848184 0.996081 -1.1117
0.524134 1.03273 -0.502533
0.273824 0.718399 -0.461398
0.365817 0.792119 1.02376
0.660681 0.918661 -40.7386
0.0258975 0.401141 -20.2555
0.28359 0.436759 12.7736
0.246495 0.693986 0.213098
0.252242 0.626212 69.136
0.715995 0.90397 0.683747
0.740043 0.910492 -1.02178
0.285749 0.978024 -2.25053
0.320032 0.646199 0.195954
0.506434 1.47562 0.193862
0.893242 2.29099 0.866851
0.657789 2.00301 3.10815
0.630114 1.6431 -0.117274
0.255095 2.20064 0.071445
0.915325 0.461988 -0.247645
0.442274 0.469332 -2.49076
0.564858 1.19453 0.648067
0.39301 0.0205089 0.853641
0.58312 1.21943 -1.96788
0.943098 0.543711 0.917169
0.896514 2.80576 0.384704
0.212459 1.82699 -9.52082
0.724911 1.34972 -0.110876
0.424273 0.210557 0.675943
0.358085 1.54887 4.72685
0.409488 1.05317 2.56611
0.352165 1.46141 -0.0868029
0.753013 1.23049 -0.164356
0.750661 1.56876 -0.00159646
0.486227 0.885404 0.610683
0.502443 0.409025 0.088184
0.389366 1.81413 0.959582
0.869296 1.99377 -3.01088
0.505048 0.612482 -0.225885
0.300222 1.51701 3.59719
0.485924 0.80704 -1.78535
0.447521 0.765887 4.73798
0.448351 0.525732 -0.702335
0.597808 1.13922 -0.7584
0.560398 1.424 4.20897
0.613519 0.696639 -5.21762
0.0744987 1.81423 1.68855
0.288985 1.24004 -0.907132
0.278034 0.841013 0.171483
0.518987 1.56849 0.017034
0.672095 0.723937 7.92476
0.493529 0.86953 -0.240395
0.330077 0.0570562 0.501119
0.844654 1.00443 0.274985
0.501572 0.39234 -4.56577
0.291174 2.21537 -2.42909
0.718718 1.65247 -2.33934
0.304401 2.02663 0.829409
0.474727 2.5014 7.87971
0.539076 1.12665 -0.023401
0.458147 0.149628 -6.11695
0.56292 0.270894 0.736761
0.759598 0.434145 0.0680387
0.537324 2.00699 -0.27144
0.775601 0.865439 -1.70219
0.649765 2.79914 0.589039
0.509771 0.713658 4.03977
0.912468 1.07415 1.19058
0.345462 0.334793 9.78984
0.495684 0.732265 0.694418
0.30393 0.0724774 0.180389
0.56955 1.82001 0.0739924
0.913723 0.763764 6.01881
0.635029 0.239727 -0.48459
0.643194 0.349574 -0.614829
0.418552 0.543115 0.554298
0.369337 0.595681 0.517275
0.411053 0.717192 14.5649
0.490484 1.28121 206.128
0.311675 1.78287 -3.81601
0.393175 1.49022 -0.582758
0.68884 1.22956 -0.443429
0.847898 0.945094 -1.20733
0.733319 0.927203 -1.33875
0.264563 1.33155 1.39698
0.623613 0.86296 -1.66176
0.254784 0.617319 0.17286
0.765087 0.977078 0.639056
0.229571 1.1148 -0.479586
0.450105 0.588038 0.162545
0.850911 1.64651 -2.61829
0.703647 1.19844 0.207056
0.534437 0.869093 0.858199
0.551671 1.07275 0.319798
0.785881 1.06873 -1.41081
0.439702 0.27889 -0.582956
0.301747 1.40964 -1.27674
0.235764 0.487593 0.271426
0.26762 0.516222 -3.55268
0.311834 0.810387 -0.0227742
0.376206 0.824698 0.36215
0.185395 0.958403 1.0489
0.929511 1.92962 1.1272
0.629417 0.372996 -0.762436
0.591039 0.373421 0.418403
0.474134 2.26283 1.21298
0.457458 0.745854 46.4469
0.414303 1.88855 -1.40636
0.105293 3.2436 8.8442
0.32521 0.325111 0.161468
0.554886 0.196296 -2.2867
0.641411 0.124231 0.228455
0.536539 0.896025 0.342593
0.463205 0.546698 0.112574
0.335388 0.409292 6.91642
0.363853 1.54126 0.970974
0.562663 1.97782 0.753213
0.449838 0.874993 0.656142
0.619477 0.801221 -0.150901
0.588684 1.10092 -0.753051
0.490685 0.0646356 -1.22079
0.813267 0.750275 -0.800152
0.37358 1.67199 -0.112035
0.624826 1.37058 -0.788007
0.489738 0.196473 1.21512
0.57335 0.372702 -1.96501
0.666175 1.78637 -0.643602
0.355204 0.677647 1.50859
0.259575 1.11137 0.0345736
0.433229 1.303 0.447523
0.527646 0.550861 16.5148
0.490574 2.01501 0.429015
0.855196 0.786623 -3.46882
0.450606 1.28643 -1.95949
0.487193 1.32267 -0.790964
0.343029 2.88886 -4.88636
0.212364 0.259204 -0.102021
0.920025 1.2835 16.161
0.321809 2.55629 0.460179
0.51259 0.648393 0.855583
0.618067 0.417942 5.18867
0.490459 1.45488 -2.03908
0.189097 0.700508 -5.18253
0.6108 1.43878 -10.1713
0.444134 1.41649 -0.0497149
0.210461 0.61531 0.112466
0.827386 0.686262 -0.240404
0.750691 0.309416 18.8784
0.411472 1.05292 0.230036
0.7361 0.194702 2.87172
0.393336 0.881471 0.594473
0.512952 1.15004 -2.37406
0.476606 1.44704 -1.43856
0.354896 0.889472 -0.620204
0.268955 0.303408 -0.292116
0.453616 0.371953 -0.00253486
0.631395 0.527885 -0.612773
0.271909 1.13967 0.551557
0.306637 1.07613 3.10828
0.44904 0.44132 -0.204705
0.481065 2.92342 -2.23227
0.772119 0.488108 0.250264
0.492581 0.913889 0.308204
0.279419 1.42135 0.117941
0.91486 2.2278 1.33223
0.416208 1.07253 0.78934
0.395656 2.63061 102.323
0.33255 1.78487 5.89496
0.507882 0.623055 1.317
0.344806 0.925444 2.63286
0.530481 0.41816 -0.288418
0.665033 0.962792 -0.628666
0.491884 0.826594 0.502329
0.0592624 2.40498 -1.17611
0.40025 0.610613 -0.418112
0.388557 2.48125 0.0306517
0.206995 3.17423 -0.665597
0.714925 1.49955 0.927553
0.496495 1.07195 0.637927
0.454383 1.63028 0.553763
0.395592 1.68811 2.74068
0.505934 0.646693 0.134225
0.419746 1.62008 -0.370718
0.389629 1.24802 1.37814
0.52374 1.43253 0.655794
0.638467 1.03286 -7.59367
0.546746 0.034259 -10.1168
0.394407 0.639391 0.542623
0.514848 1.37251 1.66399
0.68234 0.228383 -0.760697
0.306583 0.390965 0.35578
0.439327 1.02342 3.93495
0.854394 0.727229 -0.0199856
0.258883 1.0916 0.425929
0.139861 1.15811 -0.203616
0.608388 1.25824 -0.587021
0.473807 1.46937 18.6718
0.565903 0.411689 -1.25061
0.601702 0.803299 0.436377
0.412693 0.454977 -2.01356
0.645811 0.884317 0.454891
0.658594 0.192428 -0.578268
0.831125 1.65317 -2.88676
0.655943 0.345867 -0.869824
0.822733 1.23866 -2.66355
0.698163 1.80067 -1.30406
0.246058 1.35513 1.98137
0.663095 1.07615 -1.44317
0.423527 0.428113 27.2615
0.547947 0.145146 -5.67866
0.334944 0.156546 0.367566
0.289063 1.71778 0.177517
0.524473 0.395874 1.96076
0.639734 1.2535 -0.820551
0.302638 0.430985 0.750743
0.604802 2.35281 -9.42455
0.732701 0.298312 -0.853429
0.451008 0.72648 0.417151
0.0900031 0.637455 -0.805817
0.513573 1.11132 2.11279
0.22097 2.87497 7.50728
0.726765 0.429305 0.380272
0.423338 0.555185 11.1943
0.280673 0.792183 1.6208
0.476279 0.236045 0.397535
0.247547 1.32189 -0.0466958
0.56147 1.04494 -0.406093
0.565381 2.05044 0.516843
0.264169 1.12266 -0.175564
0.488297 0.446039 -0.432519
0.295098 2.03431 0.184745
0.524316 0.874453 0.121724
0.634747 1.05202 -0.517796
0.430604 1.21514 -1.35459
0.514649 0.454091 0.0425367
0.910908 1.38315 0.306155
0.495708 1.17144 -10.0496
0.583884 1.07454 -3.97276
0.299663 0.0918919 -11.4803
0.326119 0.669876 1.50511
0.851849 1.00081 -2.391
0.439004 2.05595 -1.20162
0.494434 1.3291 -0.569546
0.381049 0.665228 -2.43932
0.259762 1.21141 0.297628
0.620842 0.511444 -0.32684
0.121328 0.503402 -0.123099
0.5125 1.02582 0.360453
0.370653 0.193168 -1.41329
0.4242 0.678178 0.171434
0.744956 1.55464 0.976212
0.548068 1.13339 -4.12237
0.133416 1.8747 3.06116
0.710528 0.905271 10.9444
0.53707 0.522633 -0.0831301
0.347779 0.126934 0.279058
0.304326 1.08478 -7.2317
0.310812 0.186564 -3.13689
0.303783 1.49881 2.01804
0.454778 1.21559 -0.606811
0.358942 3.39525 1.24478
0.622996 0.326189 1.02156
0.623423 0.14149 0.360772
0.668017 1.63016 1.63376
0.726005 1.06845 0.653348
0.510254 1.67817 -0.221717
0.505064 1.08016 -2.05474
0.305393 0.686894 -2.8084
0.46236 3.03852 -0.726326
0.399417 0.94068 1.32753
0.614476 0.852444 -0.946538
0.656222 0.333688 0.268097
0.562136 0.878528 -0.196569
0.146796 1.5941 -4.53851
0.625975 0.110093 0.411433
0.227428 0.77277 1.80651
0.542643 0.62573 -0.72623
0.281646 2.31749 -0.128241
0.645364 3.77269 0.527498
0.368286 0.444379 0.267912
0.273652 0.582447 -3.67635
0.655466 1.1586 -0.219909
0.910857 0.325056 0.953975
0.714018 0.724859 -1.89231
0.715963 0.611122 2.56473
0.318295 4.03784 4.76617
0.115644 0.399607 -2.05295
0.119029 0.980586 -0.0628266
0.809368 0.168163 -0.569587
0.611147 0.910956 0.464565
0.20741 1.2083 2.44304
0.356026 0.168736 -0.594595
0.199333 0.112798 77.2772
0.506693 0.644387 -0.258212
0.906907 0.923237 0.508489
0.837723 0.807723 11.3885
0.315969 5.04746 -10.6359
0.648248 1.54785 0.864425
0.449328 0.280293 -0.0288377
0.473332 0.533489 111.816
0.518032 0.691818 -4.17286
0.330122 1.0167 4.93009
0.189022 1.65462 0.411672
0.502477 1.26513 0.201458
0.588966 2.20814 -0.570423
0.330333 0.662692 -4.19549
0.219738 0.80206 -1.1439
0.754657 0.516504 1.20962
0.321182 0.365429 6.64705
0.549675 1.08065 -0.0134984
0.54937 0.45035 1.15077
0.262851 0.149652 -0.585943
0.248992 0.659387 -0.772702
0.329069 1.74466 -0.411897
0.629829 1.84213 0.738881
0.515312 1.10397 -0.458521
0.789859 1.36123 0.997272
0.610141 1.43936 -1.01992
0.679457 0.336887 -0.650845
0.360083 0.894866 -1.64126
0.127811 0.527622 -2.2729
0.271881 1.02712 0.206566
0.247042 0.591242 0.699195
0.682237 1.25532 5.92885
0.622103 1.78519 -2.27075
0.519272 0.423529 -0.223562
0.353276 2.3036 0.751446
0.454289 1.07 -0.141657
0.348429 3.64443 -0.23296
0.617679 2.39042 -7.35918
0.307189 0.323456 0.419841
0.615721 1.71874 1.65229
0.0792078 0.700687 -0.50528
0.559816 0.457624 1.73575
0.431785 1.79884 1.96124
0.468031 0.303087 -0.192478
0.583662 1.60526 -0.0419003
0.420037 0.534539 5.70451
0.444893 0.386067 2.22417
0.377153 0.433495 -2.51054
0.57767 0.967087 -0.167646
0.193686 1.55865 0.759026
0.627888 2.52626 0.984643
0.555611 2.07344 24.0672
0.477548 0.569294 1.96613
0.337202 1.20078 2.27291
0.176706 1.53088 5.51281
0.5522 2.20376 4.82537
0.811161 0.150845 1.95137
0.517648 0.817241 -0.133914
0.76629 1.99363 5.05679
0.807472 1.77563 -7.09567
0.213981 1.49883 0.107751
0.248299 0.290297 -0.0445457
0.871289 1.59707 0.523641
0.238782 0.274468 4.35984
0.386909 0.0449035 19.2053
0.129892 0.536443 0.227662
0.2726 0.723506 -0.617198
0.799087 1.74659 0.700445
0.716931 2.46653 -7.69374
0.335114 1.07706 1.65424
0.441026 2.51913 -3.87812
0.809212 0.315018 -11.9488
0.460855 0.293583 0.221833
0.266868 0.531034 0.0785405
0.62605 1.43 -2.05819
0.0936989 0.878298 -0.0800094
0.466633 1.52318 -1.44116
0.488829 0.65517 0.63695
0.489455 0.384967 -0.311777
0.555886 0.28076 -7.28795
0.355967 0.739609 0.167797
0.569766 1.65161 -0.862416
0.510223 1.29884 1.43231
0.808295 1.24666 -2.27696
0.416118 0.481322 -0.914833
0.401083 0.867358 -7.14144
0.648877 0.318686 -0.433143
0.329885 1.0861 1.58774
0.648081 1.23035 0.373284
0.339999 0.972536 -0.186288
0.896145 1.58756 0.205725
0.852194 0.377566 0.817123
0.99246 0.821196 -1.56308
0.698734 1.48896 -3.62546
0.342531 0.98094 -0.690042
0.781881 1.27248 0.0622128
0.703651 0.896109 -1.34628
0.143087 0.171336 -5.49452
0.79213 0.610869 -0.267418
0.447606 0.787103 1.23859
0.167114 0.408819 -22.4246
0.481696 0.466023 -0.419655
0.705698 0.544783 -2.86976
0.314707 2.64282 -2.1941
0.153768 2.35028 -0.655344
0.120296 1.94872 -1.46505
0.394748 0.703122 1.4477
0.541557 0.272418 3.3995
0.0797248 0.416545 -2.18126
0.623227 0.636525 -1.06033
0.400127 0.813081 -1.90459
0.356977 0.342201 0.079542
0.288846 2.15653 -1.45159
0.367418 0.144042 -0.240172
0.875286 1.26966 3.27034
0.718546 1.81566 -0.219564
0.199772 1.40306 0.290079
0.19205 0.158909 -0.391147
0.55613 0.0890436 0.661852
0.567116 1.20822 -0.22297
0.358331 0.347965 0.6604
0.240066 1.67157 -0.00357353
0.53609 0.449122 -1.91944
0.723303 0.697874 -3.30231
0.510438 0.356403 0.00944667
0.355662 0.775874 0.454119
0.576756 0.600636 3.11905
0.5772 0.497956 1.53376
0.759811 1.27265 -0.79241
0.444857 0.678594 1.6476
0.571147 0.347418 -0.612574
0.703037 1.16248 -0.851638
0.19906 0.311429 -0.890777
0.124231 0.335377 -0.759169
0.538386 1.29241 0.0444581
0.385951 0.821129 -0.616793
0.60191 0.341579 1.52817
0.275855 1.57 -15.008
0.165297 0.96897 -3.51977
0.278537 1.00319 0.165629
0.838556 1.1728 0.222018
0.794439 0.267451 0.8446
0.422144 0.198143 1.14854
0.510286 0.675325 -1.73429
0.625339 0.671389 -1.53363
0.855663 0.143349 -4.52821
0.666438 1.6068 2.9905
0.553507 0.572261 -0.451319
0.54419 0.706307 -2.92044
0.452653 0.571514 -2.2908
0.410497 1.17775 -2.93745
0.504784 1.29344 -28.691
0.466466 2.02002 0.963606
0.740513 0.765069 -0.651246
0.565106 2.95224 -21.1596
0.171506 0.883124 -3.43178
0.590052 0.0950053 1.63251
0.896794 0.353444 -1.15306
0.483408 0.877193 1.87495
0.458446 0.784333 -2.72691
0.247803 1.95532 0.0833746
0.248762 0.19542 -0.984422
0.515804 0.606398 0.967476
0.529875 2.46599 0.681966
0.469633 1.43096 -0.950485
0.836286 0.160178 -3.01193
0.548432 0.967616 10.135
0.578127 0.367716 1.27721
0.479763 0.534084 3.34069
0.372136 0.291625 2.24566
0.634452 0.202048 0.848872
0.76002 0.495341 0.233669
0.884866 0.398223 -0.616516
0.729454 1.28527 -1.46567
0.339118 0.62843 -0.339482
0.468012 0.88621 -8.07887
0.758074 0.389588 0.413531
0.629125 2.11983 7.66013
0.806335 1.41374 1916.61
0.58342 0.80127 0.867322
0.648006 0.859526 0.653324
0.617749 1.45243 7.72616
0.316095 0.523472 -1.70363
0.714512 0.12665 1.62784
0.741225 0.48507 -3.62626
0.219881 0.924758 3.02357
0.73893 1.05587 -0.564952
0.652756 1.38771 -0.260507
0.480729 0.909603 -2.33285
0.816173 0.452397 3.27984
0.305227 0.738486 -0.578703
0.385956 1.82364 1.90435
0.392311 0.832173 -11.7261
0.342017 1.24509 0.51077
0.493969 1.47308 65.2539
0.48751 0.985469 -0.39678
0.694827 0.636659 -1.33479
0.319282 0.518828 2.53982
0.607191 0.594965 -0.149773
0.556449 0.322529 2.50758
0.469662 1.75719 -1.84373
0.526657 1.33447 3.67931
0.23314 0.341825 -0.177849
0.613429 0.902539 -0.326055
0.738859 0.356122 -1.15682
0.282139 2.86651 0.564142
0.312879 0.414663 -0.417098
0.463282 2.22211 0.287075
0.250627 2.6175 0.301047
0.354131 0.662787 -2.95656
0.411769 1.14331 2.06484
0.515219 1.5795 -0.729316
0.0951567 2.20726 -0.807764
0.435594 0.610098 65.3887
0.558974 0.432302 -0.337543
0.407254 0.897738 1.53852
0.472879 0.751547 1.08243
0.408688 0.883477 -2.85811
0.154894 0.502842 0.723443
0.511846 0.220858 3.44103
0.511535 1.25237 2.28102
0.795263 0.863394 1.23148
0.458094 0.767983 -0.780809
0.505295 4.09379 0.483285
0.477635 1.80084 -1.01818
0.831585 2.03626 0.236277
0.550071 0.482148 1.42899
0.163817 0.139701 0.0395417
0.552106 0.905374 -0.239233
0.523586 0.40743 -0.129947
0.437868 0.559916 7.09009
0.404756 0.0800517 -0.302447
